YEAR,OFFICE,CONSTITUENCY,REGION,REGISTERED_VOTERS,VOTES_CAST,VALID_VOTES,VOTES_REJECTED,NPP,PPP,PNC,NDC,DFP,DPP,CPP,RPD,NRP,UGM,UFP,URP,YPP,EGLE,GCPP,GFP,GNP,NVP,NDP,NCP,PCP,IPC,IPP,APC,UPP,IND1,IND2,IND3,IND4,NPP_C,PPP_C,PNC_C,NDC_C,DFP_C,DPP_C,CPP_C,RPD_C,NRP_C,UGM_C,UFP_C,URP_C,YPP_C,EGLE_C,GCPP_C,GFP_C,GNP_C,NVP_C,NDP_C,NCP_C,PCP_C,IPC_C,IPP_C,APC_C,UPP_C,IND1_C,IND2_C,IND3_C,IND4_C
2008,Parliament,Akim Oda,Eastern,66619,49350,48773,,30438,,192,17593,176,81,293,,,,,,,,,,,,,,,,,,,,,,,Yaw Owusu-Boateng,,Sulemana Abubakar,Kojo Attah-Kran,Nana Yaw Amoabeng,Nuako Agyemang,Isaac Osafo-Kantanka,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Akim Swedru,Eastern,41356,30895,30389,,19314,,,10845,,,230,,,,,,,,,,,,,,,,,,,,,,,Joseph Ampomah Bosompem,,,Apea Kubi Kwasi Akyem(Dr.),,,Francis Williams Yaw Adu,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Akropong,Eastern,49256,34864,34350,,20245,,293,10524,,,2320,,,,,,,,,,,,,,,,,,,968,,,,William Ofori Boafo,,Hawa Isaka,Anthony Gyampo,,,Augustus Osae-Akonnor,,,,,,,,,,,,,,,,,,,Samuel A. Apenteng,,,
2008,Parliament,Akwatia,Eastern,49203,35758,35704,,17900,,,15860,,,109,,,,,,,,,,,,,,,,,,,1835,,,,Kofi Asare,,,Baba Jamal Mohammed Ahmed,,,Samuel Agyei,,,,,,,,,,,,,,,,,,,Abrokwa Samuel,Basil Ahiable,,
2008,Parliament,Asuogyaman,Eastern,48662,32773,32372,,15473,,106,16608,,,185,,,,,,,,,,,,,,,,,,,,,,,Kofi Osei-Ameyaw,,Slanzy Atsu Wornah,Joses Asare-Akoto,,,Agnes Debrah Ayensu,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Atiwa,Eastern,47107,34931,34570,,26423,,296,7851,,,,,,,,,,,,,,,,,,,,,,,,,,Kwasi Annch,,Kasum Abdul-Karim,Emmanuel Atta Twum,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Ayensuono,Eastern,43483,29970,29445,,16467,,,12572,,,406,,,,,,,,,,,,,,,,,,,,,,,Ayeh-Paye Samuel,,,Mike Ofori Darko,,,Charles C. Lokko,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Fanteakwa,Eastern,50183,35424,34955,,19935,,,14689,150,,181,,,,,,,,,,,,,,,,,,,,,,,Kwabena Amankwah Asiamah,,,Samuel Ofosu Ampofo,Enock Kofi Afoakwah,,Asante Kenneth,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Kade,Eastern,56531,38484,37952,,22081,,342,10229,,,2287,,,,,,,,,,3013,,,,,,,,,,,,,Ofosu Asamoah,,Nuhu Issah,Emmanuel Reginald Aboagye Osae,,,Nana Kwasi Ringold,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Lower Manya,Eastern,51242,35619,35161,,14992,,230,19593,58,,288,,,,,,,,,,,,,,,,,,,,,,,Emmanuel Kwabena K. Agyarko,,Peter Teye Batsa,Michael Teye Nyaunu,Abraham Teye Larkotey,,Foster Emmanuel Okley,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Lower West Akim,Eastern,39433,29137,28517,,12360,,239,15308,,,416,,,,,,,,,,,,,,,,,,,194,,,,Nana Asare Koranteng,,Agnes Akwaley Adorshie,Joseph Sam Amankwanor,,,Addai-Mensah Alex,,,,,,,,,,,,,,,,,,,Raymound Keame Akuffo,,,
2008,Parliament,Mpraeso,Eastern,38347,25831,25468,,17519,,357,7592,,,,,,,,,,,,,,,,,,,,,,,,,,Seth Kwame Acheampong,,Kwaku Asante,Dr. Seth Koranteng,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,New Juaben North,Eastern,34429,23950,23708,,13711,,,4892,,,285,,,,,,,,,,,,,,,,,,,2783,2037,,,Hackman Owusu Agyemang,,,Emmanuel Adu Boateng(Ing),,,Frank Adei-Amankwah,,,,,,,,,,,,,,,,,,,Victor Asare Gyapong,Kwame Twum Agyeman,,
2008,Parliament,New Juaben South,Eastern,76120,56448,56102,,34409,,432,20848,,,413,,,,,,,,,,,,,,,,,,,,,,,Beatrice Bernice Boateng,,Nana Obadie Opambour Bonsu,Ransford Owusu Boakye,,,Collins Agyei Oteng,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Nkawkaw,Eastern,57916,40623,40004,,15796,,101,2158,70,,239,,,,,,,,,,,,,,,,,,,21640,,,,Kwabena Adusa Okerchire,,Abdulai Salifu,Kwabena Nkansah-Boamah,Stephen Ansong Akuamoah,,Ampoma Dennis Bamfo,,,,,,,,,,,,,,,,,,,Seth Adjei Baah,,,
2008,Parliament,Ofoase/Ayirebi,Eastern,40163,28282,27614,,14938,,311,8716,,,3649,,,,,,,,,,,,,,,,,,,,,,,David Oppon-Kusi,,Abubakar Mohammed Musa,Prince Yaw Danso,,,Kwabena Tumi,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Okere,Eastern,26737,19975,19684,,11974,,123,6729,,,839,,,,,,,,,,,,,,,,,,,19,,,,Daniel Botwe,,Fred Kwadwo Acquah,Addo George Opare,,,Susan Ewura Ama Appau,,,,,,,,,,,,,,,,,,,Lydia Offei,,,
2008,Parliament,Suhum,Eastern,56447,39477,38577,,17461,,290,15824,,,297,,,,,,,,,,,,,,,,,,,4705,,,,Frederick Opare-Ansah,,Jacob Kwaku Arkoh,Samuel Fleischer-Kwabi,,,Francis Darby Kobena Inkoom,,,,,,,,,,,,,,,,,,,Matilda Garbrah,,,
2008,Parliament,Upper Manya,Eastern,35036,21915,21530,,6639,,315,14398,,,178,,,,,,,,,,,,,,,,,,,,,,,Gustov Jonathan Narh Dometey,,Tei Gideon Kpabitey,Stephen Kwao Amoanor,,,Francis Teye Kwadjo,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Upper West Akim,Eastern,39433,29137,28517,,12360,,239,15308,,,416,,,,,,,,,,,,,,,,,,,194,,,,Gifty Klenam,,Yahuza Mohammed Awale,Seth Otchere,,Nyadua Kofi Evans,Patrick Keabena Agyei,,,,,,,,,,,,,,,,,,,Martin Bruce Opare,,,
2008,Parliament,Yilo Krobo,Eastern,53160,35501,34929,,13658,,325,18348,,,2598,,,,,,,,,,,,,,,,,,,,,,,Christian Kofi Tettey,,Terkpetey Fred Kwasi,Hon Raymond Tawia,,,Francis Opai Tetteh,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Ablekuma Central,Greater Accra,127678,85419,84785,,39179,,1213,43253,,141,999,,,,,,,,,,,,,,,,,,,,,,,Robert Sarbah,,Saeed Abdallah Abdumumin,Chaie Tettey Theophilus,,Rebecca Ardey,Winfred Anani Akpabey,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Ablekuma North,Greater Accra,121281,79792,79223,,45630,,766,30150,,,1512,,,,,,,,,,,,,,,,,,,1165,,,,Justice Joe Appiah,,Bala S. Maikankan,Ashford Tawiah Smith,,,Ernest Kweku Ortsin,,,,,,,,,,,,,,,,,,,Doris Osei Frimpong,,,
2008,Parliament,Ablekuma South,Greater Accra,161436,110544,109510,,50879,,915,56162,314,90,837,,,,,,,,,,,,,,,,,,,313,,,,Francis Kojo Smith,,Godfred Agyemang Kennedy,Fritz Baffour,Jonathan Nii Odotei Quarcoo,Goodman Baah,Apostle Veronica Quartey,,,,,,,,,,,,,,,,,,,John Kabutey Tettegah,,,
2008,Parliament,Abokobi-Madina,Greater Accra,92014,61767,61381,,"27,368",,,34073,,,,,,,,,,,,,,,,,,,,,,,,,,Abdulai Baba Zakaria,,,Alhaji Amadu Bukari Sorogho,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Ada,Greater Accra,30526,21047,20790,,3843,,,16538,,,409,,,,,,,,,,,,,,,,,,,,,,,Kofi Plahar,,,Alexander Narh,,,Gordon Chiatey Amenya,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Adenta,Greater Accra,60859,38148,37905,,16873,,,20329,,,703,,,,,,,,,,,,,,,,,,,,,,,Kwadjo Opare Hammond,,,Kojo Adu Asare,,,Mamshie Omar Bawa,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Ashaiman,Greater Accra,133054,86200,85459,,32613,,558,51556,198,,534,,,,,,,,,,,,,,,,,,,,,,,Francis Bernard Anyinatoe,,Samson Asaki Awingobit,Alfred Kwame Agbesi,John Apedo,,Phoyon Isaac Bruce-Mensah,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Ayawaso Central,Greater Accra,94340,63172,62960,,30915,,622,30058,205,,1160,,,,,,,,,,,,,,,,,,,,,,,Sheikh Ibrahim Cudjoe Quaye,,Zalia Seidu,Kwasi Ofei Agyemang,Benjaimin Bediako,,Daniel Kofi Aidoo,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Ayawaso East,Greater Accra,115454,85411,78120,,26020,,747,44655,593,,1754,,,,,,,,,,,0,,,,,,,,3652,314,0,,Mohammed Salisu Baba,,Allhaji Haruna Bukari Dabre,Mustapha Armed,Bernard Anvuur Billy,Alhaji Mohammed Muftao,Amin Abdul Karim Larry,,,,,,,,,,,,,,,,,,,Mohammed Amin Lamptey,Daniel Danquah,,
2008,Parliament,Ayawaso West-Wuogon,Greater Accra,79746,57596,57275,,24603,,374,21564,277,,7910,,,,,,,,,,,,,,,,,,,2547,,,,Akosua Frema Osei-Opare,,Henry Haruna Asante,Albert Kwadwo Twum Boafo,,,William K. Dowokpor,,,,,,,,,,,,,,,,,,,Samuel Kobby Adiepena,,,
2008,Parliament,Dade Kotopon,Greater Accra,108555,74881,74499,,30077,,,42678,,,1744,,,,,,,,,,,,,,,,,,,,,,,Francis Nii Annan Sowah,,,Nii Amasah Namoale,,,Cynthia Akua Mensah,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Domeabra-Obom,Greater Accra,23633,15866,15503,,3346,,,11312,544,,301,,,,,,,,,,,,,,,,,,,,,,,Nii Akwei Addo,,,Daoud Anum Yemo,Joseph Nii Akwei Allotey,,Ocloo Ebenezer Kwesi,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Dome-Kwabenya,Greater Accra,94495,61834,61864,,35561,,439,24409,81,82,1292,,,,,,,,,,,,,,,,,,,,,,,Aaron Michael Oquaye,,Abubakar Kwashie Gege Ebla,Sabah Zita Okaikoi,Christiana Affenyi,Mohammed Salisu Sulemana,Emelia Osei,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Klottey Korle,Greater Accra,90078,60320,59879,,27713,,,30359,,,1807,,,,,,,,,,,,,,,,,,,,,,,Samuel J. Adjei Tawiah,,,Nii Armah Ashietey,,,Monica Naa Ayao Quarcoopome,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Kpone-Katamansu,Greater Accra,50383,33120,32893,,10680,,,20709,,,1504,,,,,,,,,,,,,,,,,,,,,,,Samuel Okoe Amanquah,,,Joseph Nii Laryea Afotey-Agbo,,,Daneil Teye Botchway,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Krowor,Greater Accra,78565,50337,50005,,21136,,,27339,,,1530,,,,,,,,,,,,,,,,,,,,,,,Joseph Ayikoi Otoo,,,Nii Oakley Quaye,,,Emmanuel Attuquaye Botchway,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Ledzokuku,Greater Accra,108283,74588,73989,,30262,,,42087,110,,832,,,,,,,,,,,86,,,,,,,,612,,,,Gladys Norley Ashitey,,,Nii Nortey Duah,Nathaniel Nii Okai Aryittey,,Griffiths Agoe Sowah,,,,,,,,,,,,,,,,,,,Olan Adjetey,,,
2008,Parliament,Ningo-Prampram,Greater Accra,38138,26028,25661,,6196,,,18339,,,487,,,,,,,,,,,,,,,,,,,639,,,,Abed Tawiah Okorno,,,Enoch Teye Mensah,,,Abdulai Nii Martey,,,,,,,,,,,,,,,,,,,Christian Chartey Zuttah,,,
2008,Parliament,Odododiodoo,Greater Accra,93528,61613,61397,,25495,,595,34182,309,113,703,,,,,,,,,,,,,,,,,,,,,,,Mohammed Adjei Sowah,,Isaac Adjevor,Jonathan Tackie Komme,Edward Nii Darko Dodoo,Ali Umar Kuriba,Emmanuel Oddoye Jnr.,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Okaikoi North,Greater Accra,133865,89570,88960,,44172,,895,41342,499,,2052,,,,,,,,,,,,,,,,,,,,,,,Elizabeth Kwatsoe Sackey,,Victoria Kobbila,Augustus Ken Kweku Eshun,Noel Jean Kwesi Brahini,,Mike Eghan Jnr.,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Okaikoi South,Greater Accra,97897,65327,64916,,35438,,,25819,231,,3428,,,,,,,,,,,,,,,,,,,,,,,Nana Akomea,,,Isaac Mensah,William Aryee,,Anthony Mensah,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Sege,Greater Accra,28816,19632,19182,,6269,,223,12451,,,239,,,,,,,,,,,,,,,,,,,,,,,Divine Otoo Agorhom,,Joshua Puplampu Tetteh,Alfred Wallace G. Abayateye,,,Victoria Korkor Kpodo,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Shai Osudoku,Greater Accra,31418,22754,22446,,5565,,280,14725,,,1876,,,,,,,,,,,,,,,,,,,,,,,Daniel Christian Dugan,,Albert Nartey,David Tetteh Assumeng,,,Emmanuel Martey Tetteh,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Tema East,Greater Accra,122586,82624,81826,,40444,,,33011,,,7852,,,,,,,,,,,,,,,,,,,519,,,,Samuel Evans Ashong Narh,,,Robert Kenyes Ofosuware,,,Richster Nii Armah Armarfio,,,,,,,,,,,,,,,,,,,Nii Sai Annan,,,
2008,Parliament,Tema West,Greater Accra,109954,71120,70886,,39070,,,30434,,,1382,,,,,,,,,,,,,,,,,,,,,,,Irene Naa Torshie Addo,,,George K. Medie,,,Isaac Kofi Asempa,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Trobu-Amasaman,Greater Accra,109530,71727,71093,,31945,,656,34797,124,,3571,,,,,,,,,,,,,,,,,,,,,,,Moses Anim,,Lord Owusu Dwemoh,Ernest Attuquaye Armah,Nickson Acquaye,,Thelma Lamptey,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Weija,Greater Accra,185627,118810,117914,,63377,,,51961,358,113,2105,,,,,,,,,,,,,,,,,,,,,,,Shirley Ayorkor Botchway,,,Sheriff Nii Otto Dodoo,Joshua Nee Sackey Oku,Isaac Nii Otoo Otoo,Osman Ahmed Okyere,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Bimbila,Northern,56284,44862,44006,,27195,,292,16005,391,123,,,,,,,,,,,,,,,,,,,,,,,,Nitiwul Bingab Aduna Dominic,,Wahab A. Mohammed,Mohammed Ibn Abass,David Beso,Mohammed Ibn Illiasu,,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Bole,Northern,27119,18231,17679,,5784,,160,11452,,,189,,,,,,,,,,,,,,,,,,,94,,,,Otiko Afisah Djaba,,Abdulai Ahmed Abudu,Joseph Akati Saaka,,,Adams Mumuni,,,,,,,,,,,,,,,,,,,Abu Issahaku,,,
2008,Parliament,Bunkpurugu,Northern,43998,33115,32078,,6800,,2425,9205,301,,162,,,,,,,,,,,,,,,,,,,6395,5875,915,,Dubik Mahama Yakubu,,Dubik Abraham Saman,Duut Emmanuel Kwame,John B. Bugri,,Duut Martin Kombian,,,,,,,,,,,,,,,,,,,Joseph Labik Yaani,Joseph Bipuba Naabu,Jabon Thomas Lomnan,
2008,Parliament,Chereponi,Northern,23270,18615,17559,,9188,,286,7648,,,437,,,,,,,,,,,,,,,,,,,,,,,Doris A. Seidu,,Jabali Namana,Seidu Issah Abah,,,Michael Kwabena Yawkan,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Damongo/Daboya,Northern,37346,26307,25364,,9996,,289,12450,395,163,2071,,,,,,,,,,,,,,,,,,,,,,,Alhaji Mahama Asei Seini,,Benedict Kpeno,Sammy B. Wusah,Hawawu Dramani,Amidu Aramata,Forgor Abubakari,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Gusheiegu,Northern,37958,30458,29278,,14035,,194,14732,135,51,131,,,,,,,,,,,,,,,,,,,,,,,Rita Tani Iddi,,Dang-Yi Vincent,Kwesi Thomas Nassan,Abukari Amadu,Iddrisu A. Rashid,Abdulai Alhassan,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Karaga,Northern,32050,24136,23441,,9333,,301,13352,264,105,86,,,,,,,,,,,,,,,,,,,,,,,Baba Wahab,,Mohammed Tong Doo,Iddrisu Dawuda,Haruna Abukari,Adam Yussifu,Adam Abubakari Mohammed,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Kpandai,Northern,39715,28993,27905,,9839,,,10391,,,262,,,,,,,,,,,,,,,,,,,2922,2054,1685,752,Albert Kofi Bow,,,Likpalimor Kwajo Tawia,,,Mohammed Abubakari Gobar,,,,,,,,,,,,,,,,,,,Timothy Barnabas Nakoja,Daniel Nsala Wakpal,Habib Issaka,Nyimakan Alijah Mayor
2008,Parliament,Kumbungu,Northern,36459,27730,26763,,6096,,,18155,,,2512,,,,,,,,,,,,,,,,,,,,,,,Alidu Binda Talhat,,,Imoro Yakubu,,,Peter Ibrahim Neidow,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Mion,Northern,39956,29050,28166,,11815,,,12050,2522,,752,,,,,,,,,,,,,,,,,,,1027,,,,Samuel Negin Kwasi Mahama,,,Dr. Alhasssan Ahmed Yakubu,Iddisah Kojo Jacob,,Yakubu Andani Iddrisu,,,,,,,,,,,,,,,,,,,Sulemana Abu,,,
2008,Parliament,Nalerigu-Gambaga,Northern,47802,35799,34701,,11437,,7227,15443,188,,,,,,,,,,,,,,,,,,,,,406,,,,Hajia Alima M,,Banaba M. Alando,Dr. Tia. A. Sugri,John Bibirim,,,,,,,,,,,,,,,,,,,,,Alhassan Ziblim,,,
2008,Parliament,Nanton,Northern,18825,15428,14952,,6868,,100,6177,177,,1630,,,,,,,,,,,,,,,,,,,,,,,Alhaji Abdul-Kareem,,Yakubu Abdulai,Alhaji Alhassan Yakubu,Ibrahim Mansuru Cheno,,Iddi Alhassan Shitobu,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Saboba,Northern,26423,21479,20839,,8944,,,10331,571,,993,,,,,,,,,,,,,,,,,,,,,,,Charles Bintin Binipom,,,Bukari Nikpe Joseph,Kenneth Wujangi,,Penaji Bismarck Nyakal,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Salaga,Northern,50032,37805,37101,,16837,,219,19714,150,45,136,,,,,,,,,,,,,,,,,,,,,,,Abu-Bakar Saddique Boniface,,Fuseini Abubakari,Ibrahim Bey Abubakari,Mahama John Shirazu,Saluhu Abubakari,Iddrisu Abu,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Salwa-Tuna-Kalba,Northern,36851,22351,21050,,8068,,313,12290,142,,237,,,,,,,,,,,,,,,,,,,,,,,Joseph Nongiri Naah Vugu,,Yaapuo Edward Kwabena,Soditey Dari Donald,Gilbieri Jonathan Laamiitey,,Abdulai A. Wahid,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Savelugu,Northern,38520,30280,29570,,10622,,183,17056,173,158,366,,,,,,,,,,,,,,,,,,,852,,,,Abukari Alhassan Abdulai,,Mahama Iddrisu,Hajia Mary Salifu Boforo,Abdul-Aziz Ziblim,Abdulai Mashoud Gbambegu,Alhassan Mohammed Awal,,,,,,,,,,,,,,,,,,,Abdallah Abass,,,
2008,Parliament,Tamale Central,Northern,84346,62292,61851,,19483,,408,40625,248,59,918,66,,,,,,,,,,,,,,,,,,,,,,Mohammed Amin Adam,,Baby Madi,Inusah Abdulai Fuseini,Ibrahim K. Abdul-Rahaman,Ivy Amedior,Abu Ismail,Emmanuel Mensah,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Tamale North,Northern,75276,55672,54960,,11171,,501,31127,199,,610,,,,,,,,,,,,,,,,,,,11254,,,,Abdel-Mejeed Haroun,,Emelia Afua Awuni,Hon. Alhaji Abukari Sumani,Salifu Anass,,Abu Alhassan Nyabto,,,,,,,,,,,,,,,,,,,Alhassan Dahamani,,,
2008,Parliament,Tamale South,Northern,78168,57223,56618,,11356,,,44332,,213,717,,,,,,,,,,,,,,,,,,,,,,,Ibrahim Abdul-Kadiri,,,Iddrisu Haruna,,Ibrahim Mariam,Alhaji Fuseini Ibn Alhassan,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Tolon,Northern,46223,34445,34445,,16499,,373,16993,580,,,,,,,,,,,,,,,,,,,,,,,,,Wahab Suhiyini Wumbei,,Dokurugu A. Sulemana,Umar Abdul-Razak,Sule Zakaria (Appiah),,,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Walewale,Northern,45756,35126,34113,,12828,,7020,13839,161,,265,,,,,,,,,,,,,,,,,,,,,,,Nabila Sulemana,,Abdallah Abubakari,Alidu Iddrisu Zakari,Adam Mampaya Dadimsugru,,Azaratu Iddirsu Sampa,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Wulensi,Northern,36418,28519,27414,,8538,,171,8335,,,196,,,,,,,,,,,,,,,,,,,10174,,,,Thomas Donkor Ogajah,,Thomas Muyabi,Laliri George Maban,,,Musah Ziblim Star Boy,,,,,,,,,,,,,,,,,,,Alhaji Saani Iddi,,,
