YEAR,OFFICE,CONSTITUENCY,REGION,REGISTERED_VOTERS,VOTES_CAST,VALID_VOTES,VOTES_REJECTED,NPP,PPP,PNC,NDC,DFP,DPP,CPP,RPD,NRP,UGM,UFP,URP,YPP,EGLE,GCPP,GFP,GNP,NVP,NDP,NCP,PCP,IPC,IPP,APC,UPP,IND1,IND2,IND3,IND4,NPP_C,PPP_C,PNC_C,NDC_C,DFP_C,DPP_C,CPP_C,RPD_C,NRP_C,UGM_C,UFP_C,URP_C,YPP_C,EGLE_C,GCPP_C,GFP_C,GNP_C,NVP_C,NDP_C,NCP_C,PCP_C,IPC_C,IPP_C,APC_C,UPP_C,IND1_C,IND2_C,IND3_C,IND4_C
2016,Presidential First Round,Kintampo North,Brong Ahafo,59978,42399,41405,994,16606,302,174,24092,,,146,,,,,,,,,,,,58,,,,,,,27,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Kintampo South,Brong Ahafo,41704,29319,28493,826,13174,151,65,14857,,,53,,,,,,,,,,,,176,,,,,,,17,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Nkoranza North,Brong Ahafo,28768,21540,21163,377,11817,89,30,9165,,,33,,,,,,,,,,,,16,,,,,,,13,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Nkoranza South,Brong Ahafo,60149,44424,43787,637,22576,269,46,20798,,,60,,,,,,,,,,,,24,,,,,,,14,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Pru East,Brong Ahafo,40139,24989,24067,922,7877,497,25,15528,,,64,,,,,,,,,,,,65,,,,,,,11,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Pru West,Brong Ahafo,30470,21815,21321,494,9471,173,54,11561,,,38,,,,,,,,,,,,13,,,,,,,11,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Sene East,Brong Ahafo,22921,15224,14695,529,4024,182,30,10377,,,47,,,,,,,,,,,,23,,,,,,,12,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Sene West,Brong Ahafo,29004,20169,19601,568,7192,259,36,12013,,,61,,,,,,,,,,,,23,,,,,,,17,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Sunyani East,Brong Ahafo,100772,70468,69667,801,46687,517,51,22170,,,49,,,,,,,,,,,,35,,,,,,,158,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Sunyani West,Brong Ahafo,66288,47746,47168,578,30164,310,37,16541,,,68,,,,,,,,,,,,30,,,,,,,18,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Tain,Brong Ahafo,47793,32654,31782,872,15859,272,65,15360,,,65,,,,,,,,,,,,131,,,,,,,30,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Tano North,Brong Ahafo,46421,34443,33957,486,20876,246,28,12714,,,37,,,,,,,,,,,,37,,,,,,,19,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Tano South,Brong Ahafo,51847,38749,38276,473,21787,250,24,16022,,,37,,,,,,,,,,,,144,,,,,,,12,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Techiman North,Brong Ahafo,43025,32668,32218,450,17199,268,21,14648,,,53,,,,,,,,,,,,22,,,,,,,7,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Techiman South,Brong Ahafo,106220,75009,73945,1064,37444,485,66,35829,,,48,,,,,,,,,,,,50,,,,,,,23,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Wenchi,Brong Ahafo,59137,40472,39867,605,21789,395,72,17483,,,73,,,,,,,,,,,,32,,,,,,,23,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Abura-Asebu-Kwamankese,Central,67748,44457,43756,701,20927,1181,48,21456,,,80,,,,,,,,,,,,39,,,,,,,25,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Agona East,Central,46995,39147,38212,935,19911,280,40,17681,,,92,,,,,,,,,,,,191,,,,,,,17,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Agona West,Central,82408,55960,55128,832,32142,503,35,22208,,,87,,,,,,,,,,,,135,,,,,,,18,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Ajumako Enyan Esiam,Central,69151,48368,47643,725,23865,423,34,23185,,,66,,,,,,,,,,,,48,,,,,,,22,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Asikuma-Oboben-Brakwa,Central,68903,48116,47023,1093,25798,377,68,20617,,,94,,,,,,,,,,,,43,,,,,,,26,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Assin Central,Central,42437,29010,28681,329,18368,200,14,10019,,,51,,,,,,,,,,,,18,,,,,,,11,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Assin North,Central,41149,27978,27189,789,14143,427,37,12266,,,115,,,,,,,,,,,,181,,,,,,,20,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Assin South,Central,55661,39928,39230,698,24517,318,36,14031,,,126,,,,,,,,,,,,171,,,,,,,31,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Awutu Senya East,Central,97683,59569,59416,153,33823,339,18,25153,,,48,,,,,,,,,,,,30,,,,,,,5,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Awutu Senya West,Central,73142,55334,54426,908,28874,406,38,24845,,,99,,,,,,,,,,,,151,,,,,,,13,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Cape Coast North,Central,60452,39432,38997,435,20360,1492,19,16998,,,57,,,,,,,,,,,,63,,,,,,,8,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Cape Coast South,Central,56576,41474,41147,327,20977,630,14,19449,,,51,,,,,,,,,,,,15,,,,,,,11,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Effutu,Central,51878,37456,36976,480,22144,1027,27,13643,,,98,,,,,,,,,,,,19,,,,,,,18,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Ekumfi,Central,36501,24818,24249,569,10229,603,29,13244,,,80,,,,,,,,,,,,23,,,,,,,41,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Gomoa Central,Central,41895,27758,27365,393,14091,297,19,12788,,,60,,,,,,,,,,,,101,,,,,,,9,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Gomoa East,Central,58430,35738,35265,473,18508,352,31,16227,,,66,,,,,,,,,,,,38,,,,,,,43,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Gomoa West,Central,74931,46797,45922,875,23196,1324,65,21041,,,198,,,,,,,,,,,,43,,,,,,,55,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Hemang Lower Denkyira,Central,37464,26024,25602,422,14919,397,24,10185,,,48,,,,,,,,,,,,15,,,,,,,14,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Komenda-Edina-Eguafo-Abrem (Keea),Central,89979,58386,56456,1930,20024,11644,51,24087,,,543,,,,,,,,,,,,62,,,,,,,45,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Mfantseman,Central,88236,57969,56772,1197,28267,2480,48,25679,,,216,,,,,,,,,,,,44,,,,,,,38,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Twifo Ati Morkwaa,Central,56397,37005,36282,723,19274,442,49,16393,,,69,,,,,,,,,,,,28,,,,,,,27,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Upper Denkyira East,Central,57577,40617,40057,560,25243,379,28,14037,,,162,,,,,,,,,,,,195,,,,,,,13,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Upper Denkyira West,Central,40383,27841,27413,428,17068,216,28,10030,,,35,,,,,,,,,,,,17,,,,,,,19,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Abetifi,Eastern,47631,31685,31318,367,22296,94,20,8854,,,23,,,,,,,,,,,,24,,,,,,,7,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Abirem,Eastern,44961,31687,31279,408,20869,132,18,10144,,,52,,,,,,,,,,,,51,,,,,,,13,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Abuakwa North,Eastern,43021,30280,29849,431,19593,117,12,10004,,,26,,,,,,,,,,,,81,,,,,,,16,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Abuakwa South,Eastern,51673,36371,36094,277,29194,105,27,6714,,,25,,,,,,,,,,,,18,,,,,,,11,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Achiase,Eastern,31968,21460,21066,394,15267,117,24,5530,,,94,,,,,,,,,,,,14,,,,,,,20,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Afram Plains North,Eastern,40312,23606,23101,505,4242,127,11,17874,,,95,,,,,,,,,,,,197,,,,,,,10,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Afram Plains South,Eastern,31185,21651,21004,647,6839,108,39,13888,,,85,,,,,,,,,,,,29,,,,,,,16,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Akim Oda,Eastern,42157,28975,28812,163,21836,337,10,6610,,,12,,,,,,,,,,,,3,,,,,,,4,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Akim Swedru,Eastern,22395,16167,15980,187,11981,210,10,3758,,,11,,,,,,,,,,,,6,,,,,,,4,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Akropong,Eastern,62333,43273,42677,596,30490,254,49,11640,,,59,,,,,,,,,,,,52,,,,,,,133,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Akuapem South,Eastern,38009,26918,26329,589,17531,122,37,8306,,,219,,,,,,,,,,,,106,,,,,,,8,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Akwatia,Eastern,51703,38182,37656,526,21436,138,18,15925,,,37,,,,,,,,,,,,97,,,,,,,5,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Asene-Akroso-Manso,Eastern,43629,31133,30755,378,21125,185,22,9349,,,39,,,,,,,,,,,,19,,,,,,,16,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Asuogyaman,Eastern,58846,39783,39321,462,19055,261,23,19925,,,31,,,,,,,,,,,,19,,,,,,,7,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Atiwa East,Eastern,31440,22506,22231,275,16726,76,18,5320,,,25,,,,,,,,,,,,65,,,,,,,1,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Atiwa West,Eastern,29737,21951,21726,225,17416,68,20,4183,,,19,,,,,,,,,,,,18,,,,,,,2,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Ayensuano,Eastern,51705,34899,34131,768,19844,138,41,13987,,,57,,,,,,,,,,,,26,,,,,,,38,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Fanteakwa North,Eastern,32644,21720,21372,348,11906,150,27,9228,,,39,,,,,,,,,,,,20,,,,,,,2,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Fanteakwa South,Eastern,27206,18766,18460,306,12897,189,9,5286,,,33,,,,,,,,,,,,41,,,,,,,5,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Kade,Eastern,69485,48187,47661,526,33814,232,51,13416,,,95,,,,,,,,,,,,32,,,,,,,21,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Lower Manya Krobo,Eastern,67313,40105,39500,605,16682,290,37,22335,,,104,,,,,,,,,,,,32,,,,,,,20,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Lower West Akim,Eastern,65034,45594,44835,759,28148,198,25,16202,,,79,,,,,,,,,,,,174,,,,,,,9,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Mpraeso,Eastern,47428,31899,31508,391,23024,133,27,8230,,,61,,,,,,,,,,,,19,,,,,,,14,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,New Juaben North,Eastern,39961,29570,29401,169,21395,147,21,7808,,,18,,,,,,,,,,,,5,,,,,,,7,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,New Juaben South,Eastern,87021,61694,61377,317,40758,355,19,20156,,,56,,,,,,,,,,,,27,,,,,,,6,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Nkawkaw,Eastern,73825,52397,51936,461,39600,203,32,12012,,,59,,,,,,,,,,,,18,,,,,,,12,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Nsawam-Adoagyiri,Eastern,67592,47509,46689,820,26684,242,16,19637,,,32,,,,,,,,,,,,72,,,,,,,6,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Ofoase-Ayirebi,Eastern,49988,36294,35304,990,22936,1083,70,10960,,,160,,,,,,,,,,,,44,,,,,,,51,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Okere,Eastern,32801,23141,22891,250,15515,93,15,7191,,,56,,,,,,,,,,,,11,,,,,,,10,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Suhum,Eastern,66889,46865,46168,697,27745,220,29,17931,,,73,,,,,,,,,,,,153,,,,,,,17,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Upper Manya Krobo,Eastern,40173,25016,24410,606,10881,123,43,13180,,,92,,,,,,,,,,,,69,,,,,,,22,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Upper West Akim,Eastern,50386,34553,33810,743,15751,139,54,17754,,,69,,,,,,,,,,,,30,,,,,,,13,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Yilo Krobo,Eastern,61492,40148,39572,576,15006,186,36,24212,,,88,,,,,,,,,,,,31,,,,,,,13,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
